	Gene ID	Adj P-value (Real)	Rank (Real)	abs(logFC) (Real)	logFC (Real)	Median adj p-value (simulated)	Rank (simulated)	Percentile (simulated)	Percent DE (simulated)	Mean abs(logFC) (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score	Gene Name
PA5119	PA5119	0.963978201264781	2368.0	0.1945629093	0.1945629093	0.8551029070517109	5184.5	93.43006488824801	0.0	0.1629799999999997	0.11489673624607455	25	0.27488082196137514	glnA
PA1623	PA1623	0.959728290650833	2367.0	0.19454732354999899	0.19454732354999899	0.8856602159032941	2933.0	52.847873107426096	0.0	0.07476000000000026	0.05486462886049617	25	2.1833251411320203	
PA3683	PA3683	0.954884081827006	2366.0	0.19444802565000002	0.19444802565000002	0.904721480627595	1607.5	28.9563806777217	0.0	0.0615599999999994	0.04176754122521453	25	3.1816099715675343	
PA3662	PA3662	0.963978201264781	2365.0	0.19434760735	0.19434760735	0.8127824566491121	4429.5	79.82155731795241	0.0	0.14727999999999983	0.21050064726741335	25	0.2235983972543656	
PA4776	PA4776	0.9581079551579531	2364.0	0.19420381155000002	-0.19420381155000002	0.8551029070517109	4964.0	89.45565969718818	0.0	0.17292000000000016	0.1759160950567057	25	0.12098842657426617	pmrA
PA0741	PA0741	0.954884081827006	2363.0	0.19416520280000002	0.19416520280000002	0.893389163368886	200.0	3.586878154289834	0.0	0.04605999999999952	0.05808386895974927	25	2.549850852783823	
PA0815	PA0815	0.954884081827006	2362.0	0.19402298009999902	0.19402298009999902	0.798525891186127	4375.0	78.8392213410238	0.0	0.11195999999999978	0.07354886697518384	25	1.115761309112867	
PA1498	PA1498	0.959728290650833	2361.0	0.19392348304999998	0.19392348304999998	0.9255142095634991	2112.5	38.058759913482334	0.0	0.048600000000000115	0.032006509754527776	25	4.5404351853591844	pykF
PA1418	PA1418	0.959728290650833	2360.0	0.193726275800001	0.193726275800001	0.939768914635185	735.5	13.239005046863733	0.0	0.05262000000000013	0.04824768560943215	25	2.9246226843348397	
PA3347	PA3347	0.9581079551579531	2359.0	0.19361269840000198	0.19361269840000198	0.807174083607174	4513.0	81.3266041816871	0.0	0.11570000000000011	0.0872765002735561	25	0.8927110752126324	hsbA
PA3403	PA3403	0.9579897151058442	2358.0	0.19356983309999898	0.19356983309999898	0.930190809145221	1696.0	30.551550108147076	0.0	0.0687000000000003	0.07358201206816821	25	1.6970157459722106	
PA1565	PA1565	0.959728290650833	2357.0	0.19351040984999998	-0.19351040984999998	0.9396795949871869	1003.5	18.06957462148522	0.0	0.04725999999999991	0.0446005698767778	25	3.279115272608845	pauB2
PA4103	PA4103	0.9581079551579531	2356.0	0.19349519149999897	0.19349519149999897	0.85555441163729	4028.5	72.59372746935833	0.0	0.11663999999999985	0.12360382949838805	25	0.6217864916636859	
PA3043	PA3043	0.9550381025922351	2355.0	0.193445855050002	-0.193445855050002	0.8784174947669001	1686.0	30.37130497476568	0.0	0.053519999999999984	0.038684482246330684	25	3.617105540123245	
PA1257	PA1257	0.954884081827006	2354.0	0.193312054699999	-0.193312054699999	0.906374376787987	1844.5	33.22819033886085	0.0	0.05652000000000037	0.04599942934428645	25	2.973777210933801	lhpN
PA4195	PA4195	0.959728290650833	2353.0	0.19326812430000198	-0.19326812430000198	0.7910150480222979	5030.0	90.64527757750541	0.0	0.17274000000000037	0.13854595507147316	25	0.14816834089029562	
PA4546	PA4546	0.954884081827006	2352.0	0.193216291000001	-0.193216291000001	0.8310574975730608	2102.0	37.86950252343186	0.0	0.06929999999999968	0.0714915496171866	25	1.733299832826841	pilS
PA3455	PA3455	0.954884081827006	2351.0	0.19321280534999802	0.19321280534999802	0.8877771759729352	1043.0	18.781542898341744	0.0	0.053099999999999904	0.041021589844048356	25	3.4155869112500152	
PA2559	PA2559	0.957769397174961	2350.0	0.1928730139	0.1928730139	0.8551029070517109	2758.5	49.702595529920686	0.0	0.07795999999999992	0.06967467856641593	25	1.649279426391062	
PA0235	PA0235	0.9579897151058442	2349.0	0.19274518985	-0.19274518985	0.9278482665064959	781.5	14.068132660418167	0.0	0.05331999999999957	0.051514536783320124	25	2.706521276439874	pcaK
PA0664	PA0664	0.9550381025922351	2348.0	0.19270920434999697	0.19270920434999697	0.9196321783271791	46.0	0.8111031002162941	0.0	0.03559999999999962	0.03350963791707319	25	4.688478124974012	
PA4388	PA4388	0.954884081827006	2347.0	0.19263836394999803	0.19263836394999803	0.943325676276345	74.0	1.3157894736842104	0.0	0.04165999999999987	0.04662611035317785	25	3.23806474111577	
PA5151	PA5151	0.959728290650833	2346.0	0.1921672834	-0.1921672834	0.892407361986192	352.0	6.326604181687094	0.0	0.0498599999999996	0.046846495777877244	25	3.0377359295933397	
PA0414	PA0414	0.959728290650833	2345.0	0.19193886014999803	-0.19193886014999803	0.8218487704470059	2876.0	51.820475847152125	0.0	0.08940000000000041	0.09325848933653907	25	1.0995123433746472	chpB
PA5157	PA5157	0.9620598129458541	2344.0	0.19162977615	0.19162977615	0.8551029070517109	2732.5	49.233958183129054	0.0	0.07807999999999979	0.05659020822250669	25	2.006526918995147	
PA0401	PA0401	0.954884081827006	2343.0	0.191535978199997	-0.191535978199997	0.8294940866125301	4224.0	76.11751982696467	0.0	0.12736000000000014	0.11886157214732312	25	0.5399220037276122	
PA3489	PA3489	0.954884081827006	2342.0	0.19152393094999998	-0.19152393094999998	0.8035174603380408	3232.5	58.24621485219899	0.0	0.08402000000000065	0.07974771156591265	25	1.3480503557916612	
PA5048	PA5048	0.959728290650833	2341.0	0.19151276144999899	-0.19151276144999899	0.84555722012537	2439.0	43.943763518385	0.0	0.08303999999999984	0.10521306953035843	25	1.0309818156070445	
PA3068	PA3068	0.9616028540102479	2340.0	0.19148926635000102	-0.19148926635000102	0.939768914635185	1317.0	23.72025955299207	0.0	0.06499999999999966	0.061151621673781215	25	2.0684531806003386	gdhB
PA4689	PA4689	0.954884081827006	2339.0	0.1913007773	0.1913007773	0.814389936506888	630.5	11.346431146359047	0.0	0.0547999999999996	0.04400804850630558	25	3.1017230241518714	
PA1927	PA1927	0.9557816456337149	2338.0	0.191232773200001	-0.191232773200001	0.7806530885868259	4950.5	89.2123287671233	0.0	0.16785999999999984	0.13692679917873413	25	0.17069538863237485	metE
PA4290	PA4290	0.959728290650833	2337.0	0.19105764949999898	0.19105764949999898	0.881916900027074	4253.5	76.6492429704398	0.0	0.10360000000000008	0.08439539876873224	25	1.0362845697270548	
PA0533	PA0533	0.954884081827006	2336.0	0.191044213999999	0.191044213999999	0.924133065656214	10.0	0.16222062004325882	0.0	0.028419999999999872	0.023061819095639348	25	7.051664629124985	
PA3838	PA3838	0.959728290650833	2335.0	0.190863922749998	-0.190863922749998	0.9331698872889309	777.0	13.987022350396538	0.0	0.05488000000000006	0.07684091791920952	25	1.7696811338585428	
PA1267	PA1267	0.9620598129458541	2334.0	0.190863729749998	0.190863729749998	0.8917478123629209	630.5	11.346431146359047	0.0	0.0517000000000002	0.04435275263911645	25	3.137657111889461	lhpB
PA1116	PA1116	0.959728290650833	2333.0	0.19086090164999803	0.19086090164999803	0.870920590247022	1539.5	27.730713770728187	0.0	0.06922000000000048	0.06993927127634884	25	1.7392360462173202	
PA0680	PA0680	0.963978201264781	2332.0	0.19082972615	-0.19082972615	0.877336170519521	3716.5	66.9700793078587	0.0	0.08096000000000018	0.10662824047440124	25	1.0303998796301694	hxcV
PA2270	PA2270	0.963978201264781	2331.0	0.1907674053	0.1907674053	0.786967310913545	4337.5	78.16330209084354	0.0	0.14972000000000002	0.17977538531919976	25	0.2283260593607871	
PA2433	PA2433	0.959728290650833	2330.0	0.19075407660000102	0.19075407660000102	0.8446705106835299	4600.5	82.90374909877434	0.0	0.15091999999999964	0.15543538850596428	25	0.2562741791485463	
PA5326	PA5326	0.9557816456337149	2329.0	0.19074657519999602	-0.19074657519999602	0.8997533320729292	986.5	17.76315789473684	0.0	0.05268000000000056	0.04844689532536287	25	2.8498539333172705	sphD
PA1759	PA1759	0.959728290650833	2328.0	0.19070716554999698	-0.19070716554999698	0.8784174947669001	3172.0	57.15573179524152	0.0	0.07863999999999965	0.051710838644652604	25	2.1671890939557628	
PA5382	PA5382	0.954884081827006	2327.0	0.190685302300001	0.190685302300001	0.8551029070517109	1063.5	19.15104542177361	0.0	0.053020000000000345	0.05506312286821403	25	2.5001361188591416	
PA2033	PA2033	0.9581079551579531	2326.0	0.190633999100001	-0.190633999100001	0.8551029070517109	2654.0	47.81903388608507	0.0	0.09386000000000033	0.0807753468990799	25	1.1980635529911046	
PA4412	PA4412	0.963978201264781	2325.0	0.19048331985000302	-0.19048331985000302	0.9178221686650309	3573.0	64.38356164383562	0.0	0.07367999999999979	0.054190612655699216	25	2.155416115926105	murG
PA5525	PA5525	0.954884081827006	2324.0	0.19045928899999998	-0.19045928899999998	0.8784174947669001	3498.0	63.03172314347512	0.0	0.0870799999999999	0.07300651797385435	25	1.4160282104814677	
PA4082	PA4082	0.954884081827006	2323.0	0.19039672600000002	0.19039672600000002	0.7928645655788871	4312.5	77.71268925739005	0.0	0.09833999999999979	0.06617853378047413	25	1.391036046603399	cupB5
PA2015	PA2015	0.954884081827006	2322.0	0.190390047250002	0.190390047250002	0.7806530885868259	5074.0	91.43835616438356	0.0	0.22567999999999977	0.2400583644310969	25	-0.14700572018654623	liuA
PA0370	PA0370	0.9579897151058442	2321.0	0.1903803613	-0.1903803613	0.894203136800072	2940.0	52.97404470079307	0.0	0.11086000000000014	0.11923467057306243	25	0.6669231433928676	
PA2830	PA2830	0.967878480789139	2320.0	0.19033701615000098	-0.19033701615000098	0.8637914153222971	2969.0	53.49675558759913	0.0	0.11626000000000022	0.10690203069477518	25	0.6929430214614367	htpX
PA0443	PA0443	0.954884081827006	2319.0	0.190307851550002	0.190307851550002	0.9481327701801551	400.0	7.191780821917808	0.0	0.05205999999999975	0.0665974098595431	25	2.0758742996397777	
PA1661	PA1661	0.9550381025922351	2318.0	0.190291717500001	0.190291717500001	0.7806530885868259	3925.0	70.72819033886086	0.0	0.08891999999999949	0.046085446003411926	25	2.1996470966668413	hsiH2
PA4381	PA4381	0.9620598129458541	2317.0	0.1900932894	-0.1900932894	0.8551029070517109	2923.0	52.6676279740447	0.0	0.10689999999999991	0.11786070521311676	25	0.7058611201211571	colR
PA0462	PA0462	0.9656341905678409	2316.0	0.190050423999998	0.190050423999998	0.853548486003871	3219.0	58.002883922134096	0.0	0.09270000000000035	0.08826286497351707	25	1.102960163701997	
PA2155	PA2155	0.9578973089951751	2315.0	0.18997070395000196	0.18997070395000196	0.9317490432166071	98.0	1.7483777937995673	0.0	0.03445999999999978	0.03301480728400521	25	4.710332021999806	
PA4983	PA4983	0.9557816456337149	2314.0	0.18982949934999999	-0.18982949934999999	0.8551029070517109	1588.5	28.613914924297042	0.0	0.08213999999999957	0.10395256530424497	25	1.0359484543245114	
PA3531	PA3531	0.967878480789139	2313.0	0.18971470954999997	0.18971470954999997	0.66098721457067	5393.0	97.18817591925018	0.0	0.2951799999999999	0.20366643889785443	25	-0.5178334291144272	bfrB
PA3908	PA3908	0.9557816456337149	2312.0	0.189599933949999	0.189599933949999	0.7806530885868259	4316.5	77.78478731074262	0.0	0.1184600000000001	0.08584384078080436	25	0.8287133159809245	
PA0421	PA0421	0.9581079551579531	2311.0	0.18957484580000103	-0.18957484580000103	0.8646020983473749	2510.0	45.22350396539293	0.0	0.07042000000000004	0.06841885095985371	25	1.7415499402338364	
PA1509	PA1509	0.954884081827006	2310.0	0.1895475022	-0.1895475022	0.8646020983473749	2146.5	38.67159336697909	0.0	0.07111999999999967	0.061991645942551334	25	1.910378413080837	tplEi
PA0817	PA0817	0.9557816456337149	2309.0	0.18954152344999897	-0.18954152344999897	0.8133822111958701	4487.0	80.85796683489546	0.0	0.10539999999999981	0.07906326580656833	25	1.0642303045747565	
PA2654	PA2654	0.9581079551579531	2308.0	0.189533378349999	0.189533378349999	0.8896781416992571	2362.5	42.5648882480173	0.0	0.07496000000000012	0.07043228426415458	25	1.6267167755101366	
PA2641	PA2641	0.963978201264781	2307.0	0.189362830849999	-0.189362830849999	0.87500161224074	3722.5	67.07822638788753	0.0	0.07799999999999983	0.05248471999861806	25	2.1218143271590546	nuoF
PA5564	PA5564	0.959728290650833	2306.0	0.18935277315000001	-0.18935277315000001	0.889586929428083	3537.0	63.73467916366258	0.0	0.09235999999999976	0.0699722444973716	25	1.386160667657926	gidB
PA3949	PA3949	0.9579897151058442	2305.0	0.18920071315000103	0.18920071315000103	0.859451523463886	3154.5	56.840302811824074	0.0	0.06899999999999996	0.03861104116700282	25	3.113117634670913	
PA3143	PA3143	0.959728290650833	2304.0	0.18918813845	-0.18918813845	0.7806530885868259	5270.0	94.97116077865898	0.0	0.16424000000000022	0.10021031217727407	25	0.24895779593886513	
PA4824	PA4824	0.9581079551579531	2303.0	0.18913368235	-0.18913368235	0.952089875232229	560.0	10.075702956020187	0.0	0.05254000000000012	0.048549570887221595	25	2.813488973307317	
PA4419	PA4419	0.959728290650833	2302.0	0.189003493	-0.189003493	0.8121393089473079	4384.5	79.01045421773613	0.0	0.10592000000000017	0.06959805433104142	25	1.193761719326452	ftsL
PA5456	PA5456	0.954884081827006	2301.0	0.18897628610000197	0.18897628610000197	0.91281656954184	809.0	14.563806777217014	0.0	0.05402000000000031	0.05643995334276363	25	2.391148080516705	
PA0119	PA0119	0.9592731146157449	2300.0	0.188917790449998	0.188917790449998	0.827900781094917	4622.5	83.30028839221342	0.0	0.12638	0.1282688647594052	25	0.48755238122127764	
PA5316	PA5316	0.967878480789139	2299.0	0.18891768240000098	-0.18891768240000098	0.75323945969192	4876.0	87.86950252343186	0.0	0.20914000000000094	0.2733015169490771	25	-0.07399270163497804	rpmB
PA3894	PA3894	0.9550381025922351	2298.0	0.188884025399999	-0.188884025399999	0.8798390707847691	2309.0	41.60057678442682	0.0	0.05872000000000043	0.04111571070365464	25	3.165797773463483	
PA4222	PA4222	0.954884081827006	2297.0	0.188571924650001	0.188571924650001	0.7183814323183051	5378.0	96.91780821917808	0.0	0.20759999999999967	0.11072808285766243	25	-0.17184507180945852	
PA0893	PA0893	0.9627736269315429	2296.0	0.188347189000002	-0.188347189000002	0.8784174947669001	2156.5	38.851838500360486	0.0	0.06550000000000017	0.06188850862640005	25	1.984975752794249	argR
PA1121	PA1121	0.9559807206396771	2295.0	0.18834298225	0.18834298225	0.7806530885868259	4172.0	75.1802451333814	0.0	0.09729999999999996	0.05134949691412131	25	1.7730063140105057	yfiR
PA0553	PA0553	0.9620598129458541	2294.0	0.18831180045000198	-0.18831180045000198	0.846210514906368	3889.0	70.07930785868781	0.0	0.1036200000000001	0.08845270393455103	25	0.957481192577991	
PA0994	PA0994	0.959728290650833	2293.0	0.1882987209	-0.1882987209	0.8570963196366991	2609.0	47.00793078586878	0.0	0.08692000000000023	0.0707032648939685	25	1.4338619447352863	cupC3
PA1710	PA1710	0.9581079551579531	2292.0	0.18826621135000102	0.18826621135000102	0.745349946879538	5329.5	96.0436193222783	0.0	0.2388800000000001	0.21349249986826216	25	-0.23707525407792243	exsC
PA4321	PA4321	0.959728290650833	2291.0	0.18824994054999802	-0.18824994054999802	0.9255142095634991	1575.0	28.370583994232152	0.0	0.07052000000000026	0.07970786243108849	25	1.4770179121511544	
PA5139	PA5139	0.9583819194624041	2290.0	0.18819697489999498	-0.18819697489999498	0.8008426145354459	4028.5	72.59372746935833	0.0	0.08991999999999985	0.054529556205786076	25	1.8022698466335045	
PA2370	PA2370	0.959728290650833	2289.0	0.18810730125000197	0.18810730125000197	0.7831733254824829	4612.0	83.11103100216295	0.0	0.12165999999999995	0.06201003279040205	25	1.0715572667829127	hsiH3
PA3483	PA3483	0.959728290650833	2288.0	0.18807074120000197	-0.18807074120000197	0.786967310913545	2933.0	52.847873107426096	0.0	0.08874000000000043	0.07820301038536383	25	1.2701651855922915	
PA2696	PA2696	0.9552202513933149	2287.0	0.18799937865	0.18799937865	0.937129634468399	37.0	0.6488824801730353	0.0	0.03427999999999965	0.033358244857905416	25	4.6081374875923995	
PA1931	PA1931	0.954884081827006	2286.0	0.1878707216	0.1878707216	0.823801044633018	2536.5	45.70115356885364	0.0	0.07156000000000046	0.04870111223918145	25	2.3882559607421907	
PA3054	PA3054	0.959728290650833	2285.0	0.1878585368	-0.1878585368	0.6568549760330129	5326.0	95.98053352559481	0.0	0.18808000000000008	0.0888224680659872	25	-0.002493324097181691	
PA3357	PA3357	0.954884081827006	2284.0	0.187773153950001	-0.187773153950001	0.8336180941891559	2746.5	49.48630136986301	0.0	0.08092000000000013	0.06369273244779694	25	1.6776349489728446	dsdA
PA0772	PA0772	0.964407930430907	2283.0	0.1877582413	0.1877582413	0.7886615998013559	3011.5	54.26279740447008	0.0	0.07317999999999991	0.06711229395572835	25	1.7072615842275243	recO
PA4734	PA4734	0.959728290650833	2282.0	0.187606984850001	0.187606984850001	0.947009093148625	335.5	6.029199711607786	0.0	0.04133999999999975	0.03655894783314553	25	4.000853238926937	
PA2513	PA2513	0.954884081827006	2281.0	0.18750822239999998	0.18750822239999998	0.878944823715792	4899.5	88.29307858687815	0.0	0.20368000000000008	0.2857492665490732	25	-0.05659429259540319	antB
PA1051	PA1051	0.9557816456337149	2280.0	0.187493066750002	0.187493066750002	0.8551029070517109	4538.0	81.7772170151406	0.0	0.11944000000000025	0.10188620286051142	25	0.6679321128805893	
PA1403	PA1403	0.954884081827006	2279.0	0.187488597999999	0.187488597999999	0.8978277988047192	335.5	6.029199711607786	0.0	0.0569799999999999	0.06519050288705125	25	2.001957221071261	
PA3248	PA3248	0.9648723953295179	2278.0	0.18742454275000098	0.18742454275000098	0.8953456498689281	541.0	9.733237202595529	0.0	0.048219999999999964	0.057419160565093406	25	2.424356980840766	
PA3241	PA3241	0.9549463466391359	2277.0	0.187400060450002	0.187400060450002	0.853505733914453	3031.0	54.61427541456381	0.0	0.06458000000000037	0.03819622581704493	25	3.215502522115512	
PA0594	PA0594	0.9578973089951751	2276.0	0.1873713296	-0.1873713296	0.8989750646827309	2544.0	45.836337418889684	0.0	0.07246000000000037	0.05747208017811758	25	1.9994287529504104	surA
PA5189	PA5189	0.9581079551579531	2275.0	0.1872620614	-0.1872620614	0.943546895566063	12.0	0.19826964671953856	0.0	0.03266000000000028	0.03048418989137395	25	5.071548955406133	
PA2055	PA2055	0.954884081827006	2274.0	0.18702048405000002	-0.18702048405000002	0.8559529988496	995.0	17.91636625811103	0.0	0.051279999999999895	0.04105232433533272	25	3.30652371693292	
PA0165	PA0165	0.9627736269315429	2273.0	0.186982788549999	-0.186982788549999	0.8070506693673148	4896.0	88.22999279019467	0.0	0.14429999999999965	0.10425209830022598	25	0.4094189876838846	
PA1687	PA1687	0.963978201264781	2272.0	0.18697966745000302	-0.18697966745000302	0.888253736902343	3167.5	57.07462148521989	0.0	0.07933999999999994	0.0774472562457833	25	1.3898448139776887	speE
