	Gene ID	Adj P-value (Real)	Rank (Real)	Test statistic (Real)	Median adj p-value (simulated)	Rank (simulated)	Mean test statistic (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score
PA0981	PA0981	0.935061536318332	292.5	-0.0329999999999995	0.00437014567002796	819.0	-0.08903999999999951	0.37924794391395616	25	0.14776612740902392
PA2672	PA2672	0.942895731735772	292.5	-0.0329999999999995	0.00225737216361024	2444.0	0.21682666666666717	0.13085219680008223	25	-1.9092279134476837
PA0916	PA0916	0.933897457297115	295.0	-0.033666666666667004	0.040138367725173	353.0	0.03209333333333425	0.20528436735777442	25	-0.3203361310283953
PA3251	PA3251	0.936373191557374	299.0	-0.0343333333333309	0.00281819588339048	2695.0	0.21996000000000054	0.2388824350549402	25	-1.0645124798516346
PA2145	PA2145	0.9335951661584599	301.5	-0.0346666666666664	0.000155526106924065	4133.5	0.48098666666666745	0.24569057022257987	25	-2.0987917153930047
PA2806	PA2806	0.9294976509074591	304.0	-0.0349999999999993	0.04549686664187	1275.0	0.15326666666666738	0.182988362309576	25	-1.028845027577005
PA4986	PA4986	0.9369357769096128	305.0	-0.035333333333333	0.000230011544838216	4277.5	0.41034666666666736	0.19915056838705952	25	-2.237904735143904
rpsH	rpsH	0.9189301437960831	306.0	-0.0353333333333374	0.00363375868323169	3736.5	-0.42606666666666543	0.3553096328347787	25	1.0996981146160527
wbpZ	wbpZ	0.92354855911002	307.0	-0.035666666666665	0.0333225529129383	762.5	0.045920000000000065	0.1998124416843255	25	-0.4083162488728309
PA1188	PA1188	0.9223122885663679	308.0	-0.0356666666666658	0.00207590738815317	2204.0	0.17552000000000048	0.1543465941027244	25	-1.3682625644859538
PA2836	PA2836	0.9209947314557	315.0	-0.0363333333333333	0.0726584397510266	1374.0	0.07940000000000022	0.13110220073300433	25	-0.8827718580333352
icp	icp	0.920181843030353	317.0	-0.0366666666666635	0.00015100098294376998	3327.5	-0.3447066666666662	0.200672188000822	25	1.5350408199004681
PA0709	PA0709	0.9302597862918359	318.0	-0.036999999999999	6.325868428298371e-05	4557.0	0.4901466666666669	0.176996052477429	25	-2.9782961782940838
hxcU	hxcU	0.9223122885663679	319.0	-0.0369999999999999	0.0132705385645038	1785.0	0.1366800000000003	0.2462781001075667	25	-0.7052190183542187
PA2539	PA2539	0.9166067795414259	320.0	-0.0373333333333337	0.000952934198938442	2747.0	-0.22577333333333333	0.30370430185126307	25	0.6204719487058393
mtlD	mtlD	0.9352174397885121	322.0	-0.0376666666666665	0.00442971025981661	2908.0	0.2606400000000006	0.2390757070546984	25	-1.2477498042007973
PA4645	PA4645	0.921843861321442	329.5	-0.038666666666666	0.00396398564410742	300.0	0.032960000000000385	0.30803093759964817	25	-0.23253075559494776
PA4610	PA4610	0.9374396652174741	332.5	-0.0389999999999997	0.0414310729824952	718.5	0.07132000000000083	0.36405794817532805	25	-0.30302868143087786
lysA	lysA	0.9166067795414259	332.5	-0.0389999999999997	0.000191908292894929	4312.5	-0.44329333333333265	0.19490791557952591	25	2.074278677349941
PA0223	PA0223	0.9223122885663679	335.0	-0.0399999999999991	0.0203860042701385	1612.0	0.13945333333333382	0.16485119215691316	25	-1.0885777105119188
argS	argS	0.9044656563336191	340.0	-0.0406666666666666	8.73347162669326e-05	5196.0	-0.8079199999999992	0.3286675580334995	25	2.334435859517142
PA0358	PA0358	0.9287739376567429	340.0	-0.0406666666666666	0.0201207212419679	286.5	-0.017079999999999824	0.24332146622508663	25	-0.09693623432651736
PA4425	PA4425	0.917566140536532	342.0	-0.0409999999999968	0.0021992458484580103	4542.0	-0.5846133333333333	0.3026489330340799	25	1.796184535935974
PA0368	PA0368	0.906274405043309	344.0	-0.0413333333333341	0.0782827869713864	862.0	-0.10326666666666581	0.18307036696106602	25	0.3383034314149991
agtS	agtS	0.923701452085183	354.0	-0.0423333333333336	0.00217754835981318	2531.5	0.18506666666666732	0.16346785843321276	25	-1.3910991566143787
PA2457	PA2457	0.9126374063328001	355.5	-0.0426666666666682	0.0018134080982551	2457.5	-0.3265200000000002	0.43719072751171617	25	0.649266591148654
thrS	thrS	0.8969264646957521	357.0	-0.0430000000000028	0.000436583600449954	5000.0	-0.7380666666666659	0.41117297207253634	25	1.6904483365313325
PA1974	PA1974	0.9049311707540401	358.0	-0.0433333333333312	0.0008541821926392621	3518.0	0.3763866666666672	0.25777092328051493	25	-1.6282674347379558
PA5444	PA5444	0.9032870568965771	359.5	-0.043333333333333	0.00011982854584903999	3661.5	0.38361333333333403	0.2231353533753133	25	-1.9133976763805036
tsaP	tsaP	0.913163815272297	363.0	-0.043666666666665	0.00072583815677591	3839.0	-0.32766666666666566	0.3464712991159742	25	0.8196927154561725
lepA.1	lepA.1	0.9019782879297191	364.0	-0.0436666666666667	0.00078860106374763	3340.0	0.28593333333333376	0.1805858265222959	25	-1.8251709248029309
PA3036	PA3036	0.893845458308866	371.0	-0.0446666666666644	0.00725945405198103	1999.5	0.18204000000000067	0.15383785716232634	25	-1.4736728062160223
PA2115	PA2115	0.9003213578444621	374.5	-0.044666666666668	0.009020900526314029	28.0	0.02426666666666716	0.21607056889067694	25	-0.31903157235732865
lip3	lip3	0.9091761562121421	376.0	-0.0446666666666689	3.80221566744666e-05	5138.0	0.7679600000000015	0.36636891092024937	25	-2.2180557422994926
PA2419	PA2419	0.912200269325497	379.0	-0.0453333333333328	0.000662065302881308	2817.5	0.2696133333333338	0.21282310251230496	25	-1.4798518720422145
PA5535	PA5535	0.8948281694216241	379.0	-0.0453333333333328	0.00279615133321621	1151.0	0.12472000000000039	0.42147781981095095	25	-0.4034692345367276
PA0825	PA0825	0.915565536743919	379.0	-0.0453333333333328	0.0140385778210954	1688.5	0.14264000000000054	0.20741823288547515	25	-0.9062526988026256
pelC	pelC	0.9019782879297191	381.0	-0.0453333333333337	0.09577077908906599	211.0	-0.017026666666666624	0.1808671222912715	25	-0.15650531897710815
PA0391	PA0391	0.89600860832527	382.5	-0.0456666666666674	0.00579394083406145	1842.5	-0.13982666666666588	0.1492266831466917	25	0.630986349186881
PA2098	PA2098	0.91225847772021	384.0	-0.0459999999999994	0.0127529315604909	1827.0	0.16232000000000013	0.17035807822000962	25	-1.2228360531924047
PA2909	PA2909	0.89611927159475	390.0	-0.0466666666666669	0.0118414105973045	1074.5	0.08436000000000048	0.19813023961993248	25	-0.6613158441538861
PA0714	PA0714	0.9189301437960831	391.0	-0.0469999999999979	0.000114331720662494	4070.0	0.431733333333334	0.2596130311173263	25	-1.844026593245156
PA2786	PA2786	0.910771536455193	393.0	-0.0473333333333317	0.00021075188889797	4648.5	0.5528800000000009	0.27990699315096634	25	-2.144331324403927
PA1940	PA1940	0.885146724753736	397.0	-0.048	0.000525747186312396	3089.0	-0.28922666666666647	0.24677506477071942	25	0.9775163746417896
PA0894	PA0894	0.9166067795414259	398.0	-0.048333333333332	0.000176740865158278	3940.5	0.3917733333333339	0.20541218092915997	25	-2.142553886901403
soxA	soxA	0.886443164677728	400.5	-0.0483333333333338	0.00966343972141935	1875.5	0.15589333333333388	0.25234406112525215	25	-0.8093183004029518
flgH	flgH	0.883052574624509	400.5	-0.0483333333333338	0.0018275635358978302	2875.0	-0.2855466666666664	0.31039959132752837	25	0.7642192192290265
lasA	lasA	0.898513681182611	405.0	-0.0490000000000004	0.0275452424267886	3066.5	0.3585600000000009	0.5970551010616229	25	-0.6826170637773957
PA2437	PA2437	0.9054594982607409	409.0	-0.0493333333333323	0.0407738898281556	1126.5	-0.12317333333333264	0.19076884208672815	25	0.38706530475469825
PA1115	PA1115	0.896495954950084	410.5	-0.0493333333333332	0.0678644343110522	659.0	0.12958666666666707	0.3295671302380342	25	-0.5428939465861566
PA4886	PA4886	0.906069282738933	410.5	-0.0493333333333332	0.000959405263642149	2500.0	0.24041333333333398	0.21294661737593235	25	-1.3606539997540947
nhaB	nhaB	0.906069282738933	412.0	-0.0493333333333341	0.0020250815499164	2193.0	-0.22074666666666648	0.12816497903815965	25	1.3374428382834285
PA2192	PA2192	0.886950850372737	413.0	-0.049333333333335	0.000720259530337138	3269.5	0.30264000000000035	0.18442066245608357	25	-1.908535240280635
PA0436	PA0436	0.892978564823952	414.0	-0.0496666666666652	0.0341257298275378	1993.0	-0.17734666666666624	0.2563354009452805	25	0.49809741272239133
PA1382	PA1382	0.905689592992139	415.5	-0.0496666666666661	0.12624564762305998	1129.5	0.14708000000000035	0.203015901584818	25	-0.9691194883296749
cupB2	cupB2	0.896259709769309	418.0	-0.0499999999999989	0.00275009039076797	2127.0	0.17074666666666696	0.18367249637854272	25	-1.201849329753294
PA2150	PA2150	0.9090391274336881	419.0	-0.0503333333333318	0.00038490952774006	3078.0	0.2980533333333339	0.20900916336460074	25	-1.6668487690127316
PA0474	PA0474	0.885831845038992	420.5	-0.0503333333333327	0.0241128325174343	1860.0	0.1724800000000001	0.16097253849072557	25	-1.3841698430205858
PA1895	PA1895	0.91722115133992	420.5	-0.0503333333333327	0.014370989935605	1423.0	-0.22190666666666586	0.6328810996516614	25	0.2710988421486553
PA0882	PA0882	0.9017156156602131	422.0	-0.0503333333333345	0.0144974452323055	1451.0	0.06446666666666663	0.22283744698272273	25	-0.5151737356284732
PA3602	PA3602	0.88448956670148	423.0	-0.0506666666666646	0.020196220930438998	2332.5	-0.2765333333333331	0.3422701986572726	25	0.6599074869876033
epd	epd	0.887662606829119	425.5	-0.0506666666666664	0.00164503440222376	3150.5	-0.3088533333333326	0.26510443574533316	25	0.973905494794088
PA2208	PA2208	0.9166067795414259	425.5	-0.0506666666666664	0.00401149305638765	2614.0	0.25206666666666744	0.19399267359209077	25	-1.5605400334339046
PA4437	PA4437	0.892978564823952	428.0	-0.0506666666666673	0.000313892204189206	3253.0	0.3156800000000006	0.1807710461083609	25	-2.0265782300505473
cupC3	cupC3	0.888266445453435	430.0	-0.0509999999999984	0.00385545611231475	1494.0	0.1395199999999997	0.19651998013584415	25	-0.9694688543541549
soxB	soxB	0.886950850372737	431.0	-0.051333333333333	0.0042141474391953395	2777.5	0.22486666666666688	0.2573833428665993	25	-1.073107517074845
PA2592	PA2592	0.899722669688513	432.5	-0.0516666666666641	0.000704725035769749	4035.0	-0.46902666666666654	0.3982389465114115	25	1.04801402187328
cupB4	cupB4	0.912472259203185	435.0	-0.0520000000000014	0.000969606459047132	3629.5	0.37248000000000014	0.21303271092939208	25	-1.9925578477978054
PA5033	PA5033	0.905042998785446	437.5	-0.0523333333333325	0.007086683667951091	1434.0	0.11053333333333372	0.1710791456433951	25	-0.9519960253142289
PA3190	PA3190	0.8761207728969901	447.5	-0.0536666666666665	0.00096079472196232	5017.0	-0.8242266666666663	0.9501039305722755	25	0.811027062624474
exsA	exsA	0.895728294989256	449.0	-0.0536666666666683	0.0218795255327474	352.0	0.04045333333333425	0.39934438029609826	25	-0.23568630145794525
cat	cat	0.8800040410665709	451.0	-0.0539999999999985	0.00460618121863736	1639.0	-0.12457333333333263	0.14318698989110037	25	0.4928753190985303
dppB	dppB	0.8969264646957521	452.5	-0.0540000000000003	0.00583044244022947	3506.0	-0.28154666666666633	0.30058107121103006	25	0.7570226087420905
vqsM	vqsM	0.8816800974054121	454.5	-0.0543333333333331	0.0180185126642381	37.0	-0.03149333333333289	0.3018132872661021	25	-0.07567592602330556
pcaG	pcaG	0.8847828490837959	456.0	-0.05433333333333401	0.000274755625373723	4194.0	0.5312800000000005	0.3911143230613063	25	-1.497294521841229
galE	galE	0.8800040410665709	458.0	-0.0546666666666651	0.0146055281932184	327.0	0.0006266666666674675	0.2422683758271517	25	-0.22823174153271264
PA3226	PA3226	0.877772163343105	460.0	-0.0546666666666678	0.000189948680057811	3478.5	-0.33178666666666645	0.24424251533321545	25	1.1346099986807336
PA2331	PA2331	0.905042998785446	462.0	-0.0549999999999979	0.0012195285579671802	1491.0	-0.20246666666666605	0.6874715078271063	25	0.21450585949775078
hsiA2	hsiA2	0.8969264646957521	466.5	-0.0556666666666654	0.00120977875696985	4326.0	-0.41749333333333305	0.4093019138321561	25	0.8840092226273909
PA5023	PA5023	0.8791821494914649	473.5	-0.055999999999999994	0.0888677022837387	486.0	0.020720000000000655	0.2398881429147992	25	-0.3198157235609982
PA1784	PA1784	0.8705259404369229	479.0	-0.0569999999999986	0.00281819588339048	3275.0	0.2844000000000005	0.5165950039906969	25	-0.6608658569337368
PA1068	PA1068	0.8761207728969901	480.0	-0.0573333333333306	3.8967869809741704e-05	4821.0	-0.5246666666666666	0.27032631173234883	25	1.7287748659702968
PA4431	PA4431	0.861410951696098	483.0	-0.0573333333333359	0.00051338896273196	4624.0	-0.45144000000000034	0.28793753695061275	25	1.368722782171544
PA2004	PA2004	0.8683434899891619	483.0	-0.0573333333333359	0.0301012506746654	1601.5	0.11242666666666698	0.19587818682557287	25	-0.8666610751873668
PA4198	PA4198	0.8674569200506149	485.0	-0.0576666666666643	0.00342328871459434	3177.0	0.3025866666666671	0.3018019690434748	25	-1.1936745624129335
tadB	tadB	0.8791951019743081	486.0	-0.0579999999999981	0.0030160860184549397	4238.0	0.4391733333333338	0.26587871643260946	25	-1.8699252802333548
PA3362	PA3362	0.862621357941165	490.0	-0.0583333333333309	0.000338216441092437	4653.0	0.5145600000000007	0.4058730726607906	25	-1.4115086018828567
PA1893	PA1893	0.8712943761595319	491.0	-0.0583333333333318	0.00406852707982117	1684.0	-0.1004933333333334	0.5740509730238508	25	0.07344295538412045
PA4179	PA4179	0.877772163343105	496.5	-0.0586666666666673	0.0393573086395096	1280.0	0.08674666666666708	0.18487048219005967	25	-0.7865686918252283
PA4832	PA4832	0.8955580077867329	501.0	-0.0590000000000019	0.000346518830735833	3644.0	0.40978666666666735	0.3515654261853531	25	-1.3334265310250233
nirD	nirD	0.8786246288738521	505.0	-0.0593333333333339	0.0008966351763724551	2852.0	0.2638800000000001	0.20342700210440415	25	-1.5888418449358672
PA2074	PA2074	0.8786137877354481	506.5	-0.059666666666665	0.0487407052406892	1629.0	0.11730666666666656	0.19286209139251909	25	-0.917615960998524
pqqC	pqqC	0.861930744612409	506.5	-0.059666666666665	7.628393170571509e-05	4806.0	0.5666266666666671	0.31621339372387464	25	-1.9806034335162503
PA1909	PA1909	0.8636571487977621	508.0	-0.0596666666666659	0.00261458587164268	1954.5	0.14793333333333356	0.24288085785238658	25	-0.8547400640612467
PA5395	PA5395	0.8633093103980319	509.0	-0.0596666666666668	7.85855022453222e-05	4674.0	0.5082400000000004	0.25144781727987764	25	-2.2585468142463547
desB	desB	0.8547974456512271	512.0	-0.0606666666666653	0.000385235314532701	4460.0	-0.504386666666666	0.41355908575124795	25	1.0729301212037552
PA3196	PA3196	0.858880293795877	513.0	-0.0606666666666662	0.062130731963053	231.5	-0.025773333333332902	0.16445574435650404	25	-0.21217460946631453
PA1618	PA1618	0.871779043633119	518.0	-0.0609999999999999	0.0323598073806768	1021.5	0.14596000000000078	0.3351921963866682	25	-0.6174368085862522
cbcW	cbcW	0.8602032350529591	521.5	-0.0613333333333337	0.0192665432418966	189.5	-0.023799999999999138	0.2184497357220583	25	-0.1718167944185092
PA3840	PA3840	0.8607882016176841	524.5	-0.0613333333333346	0.0227318495786978	150.0	-0.01854666666666657	0.3116380390892732	25	-0.13729603353848333
PA4401	PA4401	0.8537882693044608	526.0	-0.0616666666666656	0.0279428647904779	9.5	-0.024119999999999555	0.22817583538107636	25	-0.16455145920232692
oprJ	oprJ	0.8558089415024871	528.0	-0.0619999999999985	0.103683814193531	193.0	-0.0039866666666656305	0.21242611961879002	25	-0.2730988705034997
PA0988	PA0988	0.8662911595869119	531.0	-0.0620000000000012	0.0870756901152302	501.0	-0.05510666666666644	0.1662283603293309	25	-0.04146905690267121
PA2415	PA2415	0.855845791875267	532.0	-0.0623333333333322	0.000391913096857564	4151.0	0.4551200000000003	0.2743267327408989	25	-1.8862665266460423
ribC	ribC	0.8527747042036171	533.5	-0.0623333333333331	0.000562281231462632	3993.0	-0.4238400000000002	0.34058706288907625	25	1.0614221914365667
dgcB	dgcB	0.86724439217427	533.5	-0.0623333333333331	0.00265433307043977	2794.0	0.223200000000001	0.2833242645607484	25	-1.0077969628757726
pvcB	pvcB	0.8586820844307579	536.0	-0.0626666666666651	0.00434734684572187	2319.0	0.1957866666666671	0.1425438490040482	25	-1.8131496738662656
puuR	puuR	0.85904011553276	537.0	-0.0626666666666669	0.000792218296027231	3789.0	0.37084000000000017	0.3094329209903057	25	-1.4009713810646813
cupE5	cupE5	0.891514729746644	538.0	-0.0629999999999988	0.0118577021404373	1243.0	0.12185333333333398	0.20543026391779112	25	-0.8998349600879995
masA	masA	0.871426762354607	540.0	-0.0630000000000006	0.0002288729744328	3362.0	-0.3099733333333332	0.11885319765404943	25	2.077969614685567
PA2271	PA2271	0.8463478305263009	546.0	-0.0636666666666663	0.0158068778043999	33.0	0.030786666666667215	0.24949198161241384	25	-0.378582641104943
PA2265	PA2265	0.8738784830889951	550.0	-0.0640000000000001	0.0009761936853093109	2260.5	-0.12325333333333291	0.3515214060180247	25	0.16856251801147645
PA2207	PA2207	0.8582213714019279	552.0	-0.0640000000000009	0.0465099530771997	1040.0	0.07836000000000076	0.1821206844477136	25	-0.7816794694776851
PA4405	PA4405	0.8786137877354481	554.0	-0.0646666666666649	0.0024663930353956	2016.0	0.2050666666666676	0.2837764998231042	25	-0.9505132859890593
PA2114	PA2114	0.8506872508508759	557.0	-0.0649999999999977	0.00029329786980361496	5212.5	-0.8582533333333334	0.5630230513010076	25	1.4089180389689597
PA2311	PA2311	0.847122449574098	562.0	-0.0656666666666634	0.007430487778091891	307.5	0.015546666666667437	0.2966710030894055	25	-0.2737488075599225
recQ	recQ	0.8490852600391892	563.0	-0.065666666666667	0.00569730814496392	1996.0	-0.14055999999999963	0.23702384471390842	25	0.31597383555958297
PA1936	PA1936	0.846874546421447	564.5	-0.0663333333333318	0.0994626605984718	376.5	-0.02205333333333262	0.17911479042264533	25	-0.24721576535089365
PA2372	PA2372	0.843589612856166	566.0	-0.0663333333333336	0.00400484409683651	2337.0	0.13034666666666683	0.3668184973525736	25	-0.5361779774452274
PA2882	PA2882	0.844036140927953	567.0	-0.0666666666666655	0.00011431303060241699	4272.0	0.46005333333333376	0.1769690724182975	25	-2.9763392710507293
PA3723	PA3723	0.892978564823952	568.0	-0.0669999999999984	4.66755806058645e-05	5376.0	1.0254133333333337	0.7557308351425038	25	-1.445505836912612
mexF	mexF	0.889490736382689	569.0	-0.0670000000000002	0.000987807739880109	3003.0	0.0820933333333338	0.78753568126102	25	-0.18931628989127497
PA2807	PA2807	0.8450014570437321	573.0	-0.0676666666666659	9.01391652418717e-05	5075.5	0.8607600000000005	0.5219880135561511	25	-1.7786359888641274
PA0702	PA0702	0.8730242925110291	574.5	-0.0676666666666685	0.0153254596188132	1023.0	0.11442666666666756	0.16483385349878593	25	-1.104708343997292
PA0096	PA0096	0.87579651511007	577.0	-0.0680000000000005	0.13229291417118802	1155.0	-0.1503466666666663	0.19650236734037185	25	0.4190619572741783
